x  y  z  f(x,y,z)
-4.000000  -4.000000  -1.000000  1.478163
-3.000000  -4.000000  -1.000000  -0.048305
-2.000000  -4.000000  -1.000000  -1.354207
-1.000000  -4.000000  -1.000000  -1.238902
0.000000  -4.000000  -1.000000  0.191599
1.000000  -4.000000  -1.000000  1.622099
2.000000  -4.000000  -1.000000  1.737404
3.000000  -4.000000  -1.000000  0.431503
4.000000  -4.000000  -1.000000  -1.094965
5.000000  -4.000000  -1.000000  -1.438573
6.000000  -4.000000  -1.000000  -0.283408
7.000000  -4.000000  -1.000000  1.308476
8.000000  -4.000000  -1.000000  1.873508
9.000000  -4.000000  -1.000000  0.892200
-10.000000  -3.000000  -1.000000  1.565396
-9.000000  -3.000000  -1.000000  -0.060041
-8.000000  -3.000000  -1.000000  -1.041349
-7.000000  -3.000000  -1.000000  -0.476317
-6.000000  -3.000000  -1.000000  1.115566
-5.000000  -3.000000  -1.000000  2.270731
-4.000000  -3.000000  -1.000000  1.927124
-3.000000  -3.000000  -1.000000  0.400656
-2.000000  -3.000000  -1.000000  -0.905246
-1.000000  -3.000000  -1.000000  -0.789941
0.000000  -3.000000  -1.000000  0.640560
1.000000  -3.000000  -1.000000  2.071061
2.000000  -3.000000  -1.000000  2.186366
3.000000  -3.000000  -1.000000  0.880464
4.000000  -3.000000  -1.000000  -0.646004
5.000000  -3.000000  -1.000000  -0.989611
6.000000  -3.000000  -1.000000  0.165554
7.000000  -3.000000  -1.000000  1.757437
8.000000  -3.000000  -1.000000  2.322469
9.000000  -3.000000  -1.000000  1.341161
-10.000000  -2.000000  -1.000000  1.949485
-9.000000  -2.000000  -1.000000  0.324047
-8.000000  -2.000000  -1.000000  -0.657260
-7.000000  -2.000000  -1.000000  -0.092229
-6.000000  -2.000000  -1.000000  1.499655
-5.000000  -2.000000  -1.000000  2.654820
-4.000000  -2.000000  -1.000000  2.311213
-3.000000  -2.000000  -1.000000  0.784745
-2.000000  -2.000000  -1.000000  -0.521157
-1.000000  -2.000000  -1.000000  -0.405852
0.000000  -2.000000  -1.000000  1.024649
1.000000  -2.000000  -1.000000  2.455149
2.000000  -2.000000  -1.000000  2.570454
3.000000  -2.000000  -1.000000  1.264553
4.000000  -2.000000  -1.000000  -0.261916
5.000000  -2.000000  -1.000000  -0.605523
6.000000  -2.000000  -1.000000  0.549642
7.000000  -2.000000  -1.000000  2.141526
8.000000  -2.000000  -1.000000  2.706558
9.000000  -2.000000  -1.000000  1.725250
-10.000000  -1.000000  -1.000000  1.915571
-9.000000  -1.000000  -1.000000  0.290134
-8.000000  -1.000000  -1.000000  -0.691174
-7.000000  -1.000000  -1.000000  -0.126142
-6.000000  -1.000000  -1.000000  1.465742
-5.000000  -1.000000  -1.000000  2.620907
-4.000000  -1.000000  -1.000000  2.277300
-3.000000  -1.000000  -1.000000  0.750831
-2.000000  -1.000000  -1.000000  -0.555070
-1.000000  -1.000000  -1.000000  -0.439765
0.000000  -1.000000  -1.000000  0.990735
1.000000  -1.000000  -1.000000  2.421236
2.000000  -1.000000  -1.000000  2.536541
3.000000  -1.000000  -1.000000  1.230640
4.000000  -1.000000  -1.000000  -0.295829
5.000000  -1.000000  -1.000000  -0.639436
6.000000  -1.000000  -1.000000  0.515729
7.000000  -1.000000  -1.000000  2.107613
8.000000  -1.000000  -1.000000  2.672645
9.000000  -1.000000  -1.000000  1.691337
-10.000000  0.000000  -1.000000  1.494836
-9.000000  0.000000  -1.000000  -0.130601
-8.000000  0.000000  -1.000000  -1.111909
-7.000000  0.000000  -1.000000  -0.546877
-6.000000  0.000000  -1.000000  1.045006
-5.000000  0.000000  -1.000000  2.200171
-4.000000  0.000000  -1.000000  1.856564
-3.000000  0.000000  -1.000000  0.330096
-2.000000  0.000000  -1.000000  -0.975806
-1.000000  0.000000  -1.000000  -0.860501
0.000000  0.000000  -1.000000  0.570000
1.000000  0.000000  -1.000000  2.000501
2.000000  0.000000  -1.000000  2.115806
3.000000  0.000000  -1.000000  0.809904
4.000000  0.000000  -1.000000  -0.716564
5.000000  0.000000  -1.000000  -1.060171
6.000000  0.000000  -1.000000  0.094994
7.000000  0.000000  -1.000000  1.686877
8.000000  0.000000  -1.000000  2.251909
9.000000  0.000000  -1.000000  1.270601
-10.000000  1.000000  -1.000000  1.074100
-9.000000  1.000000  -1.000000  -0.551337
-8.000000  1.000000  -1.000000  -1.532645
-7.000000  1.000000  -1.000000  -0.967613
-6.000000  1.000000  -1.000000  0.624271
-5.000000  1.000000  -1.000000  1.779436
-4.000000  1.000000  -1.000000  1.435829
-3.000000  1.000000  -1.000000  -0.090640
-2.000000  1.000000  -1.000000  -1.396541
-1.000000  1.000000  -1.000000  -1.281236
0.000000  1.000000  -1.000000  0.149265
1.000000  1.000000  -1.000000  1.579765
2.000000  1.000000  -1.000000  1.695070
3.000000  1.000000  -1.000000  0.389169
4.000000  1.000000  -1.000000  -1.137300
5.000000  1.000000  -1.000000  -1.480907
6.000000  1.000000  -1.000000  -0.325742
7.000000  1.000000  -1.000000  1.266142
8.000000  1.000000  -1.000000  1.831174
9.000000  1.000000  -1.000000  0.849866
-10.000000  2.000000  -1.000000  1.040187
-9.000000  2.000000  -1.000000  -0.585250
-8.000000  2.000000  -1.000000  -1.566558
-7.000000  2.000000  -1.000000  -1.001526
-6.000000  2.000000  -1.000000  0.590358
-5.000000  2.000000  -1.000000  1.745523
-4.000000  2.000000  -1.000000  1.401916
-3.000000  2.000000  -1.000000  -0.124553
-2.000000  2.000000  -1.000000  -1.430454
-1.000000  2.000000  -1.000000  -1.315149
0.000000  2.000000  -1.000000  0.115351
1.000000  2.000000  -1.000000  1.545852
2.000000  2.000000  -1.000000  1.661157
3.000000  2.000000  -1.000000  0.355255
4.000000  2.000000  -1.000000  -1.171213
5.000000  2.000000  -1.000000  -1.514820
6.000000  2.000000  -1.000000  -0.359655
7.000000  2.000000  -1.000000  1.232229
8.000000  2.000000  -1.000000  1.797260
9.000000  2.000000  -1.000000  0.815953
-10.000000  3.000000  -1.000000  1.424276
-9.000000  3.000000  -1.000000  -0.201161
-8.000000  3.000000  -1.000000  -1.182469
-7.000000  3.000000  -1.000000  -0.617437
-6.000000  3.000000  -1.000000  0.974446
-5.000000  3.000000  -1.000000  2.129611
-4.000000  3.000000  -1.000000  1.786004
-3.000000  3.000000  -1.000000  0.259536
-2.000000  3.000000  -1.000000  -1.046366
-1.000000  3.000000  -1.000000  -0.931061
0.000000  3.000000  -1.000000  0.499440
1.000000  3.000000  -1.000000  1.929941
2.000000  3.000000  -1.000000  2.045246
3.000000  3.000000  -1.000000  0.739344
4.000000  3.000000  -1.000000  -0.787124
5.000000  3.000000  -1.000000  -1.130731
6.000000  3.000000  -1.000000  0.024434
7.000000  3.000000  -1.000000  1.616317
8.000000  3.000000  -1.000000  2.181349
9.000000  3.000000  -1.000000  1.200041
-10.000000  4.000000  -1.000000  1.873237
-9.000000  4.000000  -1.000000  0.247800
-8.000000  4.000000  -1.000000  -0.733508
-7.000000  4.000000  -1.000000  -0.168476
-6.000000  4.000000  -1.000000  1.423408
-5.000000  4.000000  -1.000000  2.578573
-4.000000  4.000000  -1.000000  2.234965
-3.000000  4.000000  -1.000000  0.708497
-2.000000  4.000000  -1.000000  -0.597404
-1.000000  4.000000  -1.000000  -0.482099
0.000000  4.000000  -1.000000  0.948401
1.000000  4.000000  -1.000000  2.378902
2.000000  4.000000  -1.000000  2.494207
3.000000  4.000000  -1.000000  1.188305
4.000000  4.000000  -1.000000  -0.338163
5.000000  4.000000  -1.000000  -0.681770
6.000000  4.000000  -1.000000  0.473395
7.000000  4.000000  -1.000000  2.065278
8.000000  4.000000  -1.000000  2.630310
9.000000  4.000000  -1.000000  1.649003
-10.000000  5.000000  -1.000000  1.974298
-9.000000  5.000000  -1.000000  0.348861
-8.000000  5.000000  -1.000000  -0.632447
-7.000000  5.000000  -1.000000  -0.067415
-6.000000  5.000000  -1.000000  1.524468
-5.000000  5.000000  -1.000000  2.679633
-4.000000  5.000000  -1.000000  2.336026
-3.000000  5.000000  -1.000000  0.809558
-2.000000  5.000000  -1.000000  -0.496343
-1.000000  5.000000  -1.000000  -0.381039
0.000000  5.000000  -1.000000  1.049462
1.000000  5.000000  -1.000000  2.479963
2.000000  5.000000  -1.000000  2.595268
3.000000  5.000000  -1.000000  1.289366
4.000000  5.000000  -1.000000  -0.237102
5.000000  5.000000  -1.000000  -0.580709
6.000000  5.000000  -1.000000  0.574456
7.000000  5.000000  -1.000000  2.166339
8.000000  5.000000  -1.000000  2.731371
9.000000  5.000000  -1.000000  1.750064
-10.000000  6.000000  -1.000000  1.634544
-9.000000  6.000000  -1.000000  0.009106
-8.000000  6.000000  -1.000000  -0.972201
-7.000000  6.000000  -1.000000  -0.407169
-6.000000  6.000000  -1.000000  1.184714
-5.000000  6.000000  -1.000000  2.339879
-4.000000  6.000000  -1.000000  1.996272
-3.000000  6.000000  -1.000000  0.469804
-2.000000  6.000000  -1.000000  -0.836098
-1.000000  6.000000  -1.000000  -0.720793
0.000000  6.000000  -1.000000  0.709708
1.000000  6.000000  -1.000000  2.140208
2.000000  6.000000  -1.000000  2.255513
3.000000  6.000000  -1.000000  0.949612
4.000000  6.000000  -1.000000  -0.576856
5.000000  6.000000  -1.000000  -0.920464
6.000000  6.000000  -1.000000  0.234701
7.000000  6.000000  -1.000000  1.826585
8.000000  6.000000  -1.000000  2.391617
9.000000  6.000000  -1.000000  1.410309
-10.000000  7.000000  -1.000000  1.166343
-9.000000  7.000000  -1.000000  -0.459095
-8.000000  7.000000  -1.000000  -1.440402
-7.000000  7.000000  -1.000000  -0.875371
-6.000000  7.000000  -1.000000  0.716513
-5.000000  7.000000  -1.000000  1.871678
-4.000000  7.000000  -1.000000  1.528071
-3.000000  7.000000  -1.000000  0.001603
-2.000000  7.000000  -1.000000  -1.304299
-1.000000  7.000000  -1.000000  -1.188994
0.000000  7.000000  -1.000000  0.241507
1.000000  7.000000  -1.000000  1.672007
2.000000  7.000000  -1.000000  1.787312
3.000000  7.000000  -1.000000  0.481411
4.000000  7.000000  -1.000000  -1.045058
5.000000  7.000000  -1.000000  -1.388665
6.000000  7.000000  -1.000000  -0.233500
7.000000  7.000000  -1.000000  1.358384
8.000000  7.000000  -1.000000  1.923416
9.000000  7.000000  -1.000000  0.942108
-10.000000  8.000000  -1.000000  1.000157
-9.000000  8.000000  -1.000000  -0.625281
-8.000000  8.000000  -1.000000  -1.606588
-7.000000  8.000000  -1.000000  -1.041556
-6.000000  8.000000  -1.000000  0.550327
-5.000000  8.000000  -1.000000  1.705492
-4.000000  8.000000  -1.000000  1.361885
-3.000000  8.000000  -1.000000  -0.164583
-2.000000  8.000000  -1.000000  -1.470485
-1.000000  8.000000  -1.000000  -1.355180
0.000000  8.000000  -1.000000  0.075321
1.000000  8.000000  -1.000000  1.505822
2.000000  8.000000  -1.000000  1.621127
3.000000  8.000000  -1.000000  0.315225
4.000000  8.000000  -1.000000  -1.211243
5.000000  8.000000  -1.000000  -1.554850
6.000000  8.000000  -1.000000  -0.399685
7.000000  8.000000  -1.000000  1.192198
8.000000  8.000000  -1.000000  1.757230
9.000000  8.000000  -1.000000  0.775922
-10.000000  9.000000  -1.000000  1.288777
-9.000000  9.000000  -1.000000  -0.336661
-8.000000  9.000000  -1.000000  -1.317968
-7.000000  9.000000  -1.000000  -0.752936
-6.000000  9.000000  -1.000000  0.838947
-5.000000  9.000000  -1.000000  1.994112
-4.000000  9.000000  -1.000000  1.650505
-3.000000  9.000000  -1.000000  0.124037
-2.000000  9.000000  -1.000000  -1.181865
-1.000000  9.000000  -1.000000  -1.066560
0.000000  9.000000  -1.000000  0.363941
1.000000  9.000000  -1.000000  1.794441
2.000000  9.000000  -1.000000  1.909746
3.000000  9.000000  -1.000000  0.603845
4.000000  9.000000  -1.000000  -0.922623
5.000000  9.000000  -1.000000  -1.266231
6.000000  9.000000  -1.000000  -0.111066
7.000000  9.000000  -1.000000  1.480818
8.000000  9.000000  -1.000000  2.045850
9.000000  9.000000  -1.000000  1.064542
-10.000000  -10.000000  0.000000  1.222825
-9.000000  -10.000000  0.000000  -0.402612
-8.000000  -10.000000  0.000000  -1.383920
-7.000000  -10.000000  0.000000  -0.818888
-6.000000  -10.000000  0.000000  0.772996
-5.000000  -10.000000  0.000000  1.928161
-4.000000  -10.000000  0.000000  1.584554
-3.000000  -10.000000  0.000000  0.058085
-2.000000  -10.000000  0.000000  -1.247816
-1.000000  -10.000000  0.000000  -1.132511
0.000000  -10.000000  0.000000  0.297989
1.000000  -10.000000  0.000000  1.728490
2.000000  -10.000000  0.000000  1.843795
3.000000  -10.000000  0.000000  0.537893
4.000000  -10.000000  0.000000  -0.988575
5.000000  -10.000000  0.000000  -1.332182
6.000000  -10.000000  0.000000  -0.177017
7.000000  -10.000000  0.000000  1.414867
8.000000  -10.000000  0.000000  1.979898
9.000000  -10.000000  0.000000  0.998591
-10.000000  -9.000000  0.000000  1.700895
-9.000000  -9.000000  0.000000  0.075458
-8.000000  -9.000000  0.000000  -0.905850
-7.000000  -9.000000  0.000000  -0.340818
-6.000000  -9.000000  0.000000  1.251066
-5.000000  -9.000000  0.000000  2.406231
-4.000000  -9.000000  0.000000  2.062623
-3.000000  -9.000000  0.000000  0.536155
-2.000000  -9.000000  0.000000  -0.769746
-1.000000  -9.000000  0.000000  -0.654441
0.000000  -9.000000  0.000000  0.776059
1.000000  -9.000000  0.000000  2.206560
2.000000  -9.000000  0.000000  2.321865
3.000000  -9.000000  0.000000  1.015963
4.000000  -9.000000  0.000000  -0.510505
5.000000  -9.000000  0.000000  -0.854112
6.000000  -9.000000  0.000000  0.301053
7.000000  -9.000000  0.000000  1.892936
8.000000  -9.000000  0.000000  2.457968
9.000000  -9.000000  0.000000  1.476661
-10.000000  -8.000000  0.000000  1.989515
-9.000000  -8.000000  0.000000  0.364078
-8.000000  -8.000000  0.000000  -0.617230
-7.000000  -8.000000  0.000000  -0.052198
-6.000000  -8.000000  0.000000  1.539685
-5.000000  -8.000000  0.000000  2.694850
-4.000000  -8.000000  0.000000  2.351243
-3.000000  -8.000000  0.000000  0.824775
-2.000000  -8.000000  0.000000  -0.481127
-1.000000  -8.000000  0.000000  -0.365822
0.000000  -8.000000  0.000000  1.064679
1.000000  -8.000000  0.000000  2.495180
2.000000  -8.000000  0.000000  2.610485
3.000000  -8.000000  0.000000  1.304583
4.000000  -8.000000  0.000000  -0.221885
5.000000  -8.000000  0.000000  -0.565492
6.000000  -8.000000  0.000000  0.589673
7.000000  -8.000000  0.000000  2.181556
8.000000  -8.000000  0.000000  2.746588
9.000000  -8.000000  0.000000  1.765281
-10.000000  -7.000000  0.000000  1.823329
-9.000000  -7.000000  0.000000  0.197892
-8.000000  -7.000000  0.000000  -0.783416
-7.000000  -7.000000  0.000000  -0.218384
-6.000000  -7.000000  0.000000  1.373500
-5.000000  -7.000000  0.000000  2.528665
-4.000000  -7.000000  0.000000  2.185058
-3.000000  -7.000000  0.000000  0.658589
-2.000000  -7.000000  0.000000  -0.647312
-1.000000  -7.000000  0.000000  -0.532007
0.000000  -7.000000  0.000000  0.898493
1.000000  -7.000000  0.000000  2.328994
2.000000  -7.000000  0.000000  2.444299
3.000000  -7.000000  0.000000  1.138397
4.000000  -7.000000  0.000000  -0.388071
5.000000  -7.000000  0.000000  -0.731678
6.000000  -7.000000  0.000000  0.423487
7.000000  -7.000000  0.000000  2.015371
8.000000  -7.000000  0.000000  2.580402
9.000000  -7.000000  0.000000  1.599095
-10.000000  -6.000000  0.000000  1.355128
-9.000000  -6.000000  0.000000  -0.270309
-8.000000  -6.000000  0.000000  -1.251617
-7.000000  -6.000000  0.000000  -0.686585
-6.000000  -6.000000  0.000000  0.905299
-5.000000  -6.000000  0.000000  2.060464
-4.000000  -6.000000  0.000000  1.716856
-3.000000  -6.000000  0.000000  0.190388
-2.000000  -6.000000  0.000000  -1.115513
-1.000000  -6.000000  0.000000  -1.000208
0.000000  -6.000000  0.000000  0.430292
1.000000  -6.000000  0.000000  1.860793
2.000000  -6.000000  0.000000  1.976098
3.000000  -6.000000  0.000000  0.670196
4.000000  -6.000000  0.000000  -0.856272
5.000000  -6.000000  0.000000  -1.199879
6.000000  -6.000000  0.000000  -0.044714
7.000000  -6.000000  0.000000  1.547169
8.000000  -6.000000  0.000000  2.112201
9.000000  -6.000000  0.000000  1.130894
-10.000000  -5.000000  0.000000  1.015374
-9.000000  -5.000000  0.000000  -0.610064
-8.000000  -5.000000  0.000000  -1.591371
-7.000000  -5.000000  0.000000  -1.026339
-6.000000  -5.000000  0.000000  0.565544
-5.000000  -5.000000  0.000000  1.720709
-4.000000  -5.000000  0.000000  1.377102
-3.000000  -5.000000  0.000000  -0.149366
-2.000000  -5.000000  0.000000  -1.455268
-1.000000  -5.000000  0.000000  -1.339963
0.000000  -5.000000  0.000000  0.090538
1.000000  -5.000000  0.000000  1.521039
2.000000  -5.000000  0.000000  1.636343
3.000000  -5.000000  0.000000  0.330442
4.000000  -5.000000  0.000000  -1.196026
5.000000  -5.000000  0.000000  -1.539633
6.000000  -5.000000  0.000000  -0.384468
7.000000  -5.000000  0.000000  1.207415
8.000000  -5.000000  0.000000  1.772447
9.000000  -5.000000  0.000000  0.791139
-10.000000  -4.000000  0.000000  1.116435
-9.000000  -4.000000  0.000000  -0.509003
-8.000000  -4.000000  0.000000  -1.490310
-7.000000  -4.000000  0.000000  -0.925278
-6.000000  -4.000000  0.000000  0.666605
-5.000000  -4.000000  0.000000  1.821770
-4.000000  -4.000000  0.000000  1.478163
-3.000000  -4.000000  0.000000  -0.048305
-2.000000  -4.000000  0.000000  -1.354207
-1.000000  -4.000000  0.000000  -1.238902
0.000000  -4.000000  0.000000  0.191599
1.000000  -4.000000  0.000000  1.622099
2.000000  -4.000000  0.000000  1.737404
3.000000  -4.000000  0.000000  0.431503
4.000000  -4.000000  0.000000  -1.094965
5.000000  -4.000000  0.000000  -1.438573
6.000000  -4.000000  0.000000  -0.283408
7.000000  -4.000000  0.000000  1.308476
8.000000  -4.000000  0.000000  1.873508
9.000000  -4.000000  0.000000  0.892200
-10.000000  -3.000000  0.000000  1.565396
-9.000000  -3.000000  0.000000  -0.060041
-8.000000  -3.000000  0.000000  -1.041349
-7.000000  -3.000000  0.000000  -0.476317
-6.000000  -3.000000  0.000000  1.115566
-5.000000  -3.000000  0.000000  2.270731
-4.000000  -3.000000  0.000000  1.927124
-3.000000  -3.000000  0.000000  0.400656
-2.000000  -3.000000  0.000000  -0.905246
-1.000000  -3.000000  0.000000  -0.789941
0.000000  -3.000000  0.000000  0.640560
1.000000  -3.000000  0.000000  2.071061
2.000000  -3.000000  0.000000  2.186366
3.000000  -3.000000  0.000000  0.880464
4.000000  -3.000000  0.000000  -0.646004
5.000000  -3.000000  0.000000  -0.989611
6.000000  -3.000000  0.000000  0.165554
7.000000  -3.000000  0.000000  1.757437
8.000000  -3.000000  0.000000  2.322469
9.000000  -3.000000  0.000000  1.341161
-10.000000  -2.000000  0.000000  1.949485
-9.000000  -2.000000  0.000000  0.324047
-8.000000  -2.000000  0.000000  -0.657260
-7.000000  -2.000000  0.000000  -0.092229
-6.000000  -2.000000  0.000000  1.499655
-5.000000  -2.000000  0.000000  2.654820
-4.000000  -2.000000  0.000000  2.311213
-3.000000  -2.000000  0.000000  0.784745
-2.000000  -2.000000  0.000000  -0.521157
-1.000000  -2.000000  0.000000  -0.405852
0.000000  -2.000000  0.000000  1.024649
1.000000  -2.000000  0.000000  2.455149
2.000000  -2.000000  0.000000  2.570454
3.000000  -2.000000  0.000000  1.264553
4.000000  -2.000000  0.000000  -0.261916
5.000000  -2.000000  0.000000  -0.605523
6.000000  -2.000000  0.000000  0.549642
7.000000  -2.000000  0.000000  2.141526
8.000000  -2.000000  0.000000  2.706558
9.000000  -2.000000  0.000000  1.725250
-10.000000  -1.000000  0.000000  1.915571
-9.000000  -1.000000  0.000000  0.290134
-8.000000  -1.000000  0.000000  -0.691174
-7.000000  -1.000000  0.000000  -0.126142
-6.000000  -1.000000  0.000000  1.465742
-5.000000  -1.000000  0.000000  2.620907
-4.000000  -1.000000  0.000000  2.277300
-3.000000  -1.000000  0.000000  0.750831
-2.000000  -1.000000  0.000000  -0.555070
-1.000000  -1.000000  0.000000  -0.439765
0.000000  -1.000000  0.000000  0.990735
1.000000  -1.000000  0.000000  2.421236
2.000000  -1.000000  0.000000  2.536541
3.000000  -1.000000  0.000000  1.230640
4.000000  -1.000000  0.000000  -0.295829
5.000000  -1.000000  0.000000  -0.639436
6.000000  -1.000000  0.000000  0.515729
7.000000  -1.000000  0.000000  2.107613
8.000000  -1.000000  0.000000  2.672645
9.000000  -1.000000  0.000000  1.691337
-10.000000  0.000000  0.000000  1.494836
-9.000000  0.000000  0.000000  -0.130601
-8.000000  0.000000  0.000000  -1.111909
-7.000000  0.000000  0.000000  -0.546877
-6.000000  0.000000  0.000000  1.045006
-5.000000  0.000000  0.000000  2.200171
-4.000000  0.000000  0.000000  1.856564
-3.000000  0.000000  0.000000  0.330096
-2.000000  0.000000  0.000000  -0.975806
-1.000000  0.000000  0.000000  -0.860501
0.000000  0.000000  0.000000  0.570000
1.000000  0.000000  0.000000  2.000501
2.000000  0.000000  0.000000  2.115806
3.000000  0.000000  0.000000  0.809904
4.000000  0.000000  0.000000  -0.716564
5.000000  0.000000  0.000000  -1.060171
6.000000  0.000000  0.000000  0.094994
7.000000  0.000000  0.000000  1.686877
8.000000  0.000000  0.000000  2.251909
9.000000  0.000000  0.000000  1.270601
-10.000000  1.000000  0.000000  1.074100
-9.000000  1.000000  0.000000  -0.551337
-8.000000  1.000000  0.000000  -1.532645
-7.000000  1.000000  0.000000  -0.967613
-6.000000  1.000000  0.000000  0.624271
-5.000000  1.000000  0.000000  1.779436
-4.000000  1.000000  0.000000  1.435829
-3.000000  1.000000  0.000000  -0.090640
-2.000000  1.000000  0.000000  -1.396541
-1.000000  1.000000  0.000000  -1.281236
0.000000  1.000000  0.000000  0.149265
1.000000  1.000000  0.000000  1.579765
2.000000  1.000000  0.000000  1.695070
3.000000  1.000000  0.000000  0.389169
4.000000  1.000000  0.000000  -1.137300
5.000000  1.000000  0.000000  -1.480907
6.000000  1.000000  0.000000  -0.325742
7.000000  1.000000  0.000000  1.266142
8.000000  1.000000  0.000000  1.831174
9.000000  1.000000  0.000000  0.849866
-10.000000  2.000000  0.000000  1.040187
-9.000000  2.000000  0.000000  -0.585250
-8.000000  2.000000  0.000000  -1.566558
-7.000000  2.000000  0.000000  -1.001526
-6.000000  2.000000  0.000000  0.590358
-5.000000  2.000000  0.000000  1.745523
-4.000000  2.000000  0.000000  1.401916
-3.000000  2.000000  0.000000  -0.124553
-2.000000  2.000000  0.000000  -1.430454
-1.000000  2.000000  0.000000  -1.315149
0.000000  2.000000  0.000000  0.115351
1.000000  2.000000  0.000000  1.545852
2.000000  2.000000  0.000000  1.661157
3.000000  2.000000  0.000000  0.355255
4.000000  2.000000  0.000000  -1.171213
5.000000  2.000000  0.000000  -1.514820
6.000000  2.000000  0.000000  -0.359655
7.000000  2.000000  0.000000  1.232229
8.000000  2.000000  0.000000  1.797260
9.000000  2.000000  0.000000  0.815953
-10.000000  3.000000  0.000000  1.424276
-9.000000  3.000000  0.000000  -0.201161
-8.000000  3.000000  0.000000  -1.182469
-7.000000  3.000000  0.000000  -0.617437
-6.000000  3.000000  0.000000  0.974446
-5.000000  3.000000  0.000000  2.129611
-4.000000  3.000000  0.000000  1.786004
-3.000000  3.000000  0.000000  0.259536
-2.000000  3.000000  0.000000  -1.046366
-1.000000  3.000000  0.000000  -0.931061
0.000000  3.000000  0.000000  0.499440
1.000000  3.000000  0.000000  1.929941
2.000000  3.000000  0.000000  2.045246
3.000000  3.000000  0.000000  0.739344
4.000000  3.000000  0.000000  -0.787124
5.000000  3.000000  0.000000  -1.130731
6.000000  3.000000  0.000000  0.024434
7.000000  3.000000  0.000000  1.616317
8.000000  3.000000  0.000000  2.181349
9.000000  3.000000  0.000000  1.200041
-10.000000  4.000000  0.000000  1.873237
-9.000000  4.000000  0.000000  0.247800
-8.000000  4.000000  0.000000  -0.733508
-7.000000  4.000000  0.000000  -0.168476
-6.000000  4.000000  0.000000  1.423408
-5.000000  4.000000  0.000000  2.578573
-4.000000  4.000000  0.000000  2.234965
-3.000000  4.000000  0.000000  0.708497
-2.000000  4.000000  0.000000  -0.597404
-1.000000  4.000000  0.000000  -0.482099
0.000000  4.000000  0.000000  0.948401
1.000000  4.000000  0.000000  2.378902
2.000000  4.000000  0.000000  2.494207
3.000000  4.000000  0.000000  1.188305
4.000000  4.000000  0.000000  -0.338163
5.000000  4.000000  0.000000  -0.681770
6.000000  4.000000  0.000000  0.473395
7.000000  4.000000  0.000000  2.065278
8.000000  4.000000  0.000000  2.630310
9.000000  4.000000  0.000000  1.649003
-10.000000  5.000000  0.000000  1.974298
-9.000000  5.000000  0.000000  0.348861
-8.000000  5.000000  0.000000  -0.632447
-7.000000  5.000000  0.000000  -0.067415
-6.000000  5.000000  0.000000  1.524468
-5.000000  5.000000  0.000000  2.679633
-4.000000  5.000000  0.000000  2.336026
-3.000000  5.000000  0.000000  0.809558
-2.000000  5.000000  0.000000  -0.496343
-1.000000  5.000000  0.000000  -0.381039
0.000000  5.000000  0.000000  1.049462
1.000000  5.000000  0.000000  2.479963
2.000000  5.000000  0.000000  2.595268
3.000000  5.000000  0.000000  1.289366
4.000000  5.000000  0.000000  -0.237102
5.000000  5.000000  0.000000  -0.580709
6.000000  5.000000  0.000000  0.574456
7.000000  5.000000  0.000000  2.166339
8.000000  5.000000  0.000000  2.731371
9.000000  5.000000  0.000000  1.750064
-10.000000  6.000000  0.000000  1.634544
-9.000000  6.000000  0.000000  0.009106
-8.000000  6.000000  0.000000  -0.972201
-7.000000  6.000000  0.000000  -0.407169
-6.000000  6.000000  0.000000  1.184714
-5.000000  6.000000  0.000000  2.339879
-4.000000  6.000000  0.000000  1.996272
-3.000000  6.000000  0.000000  0.469804
-2.000000  6.000000  0.000000  -0.836098
-1.000000  6.000000  0.000000  -0.720793
0.000000  6.000000  0.000000  0.709708
1.000000  6.000000  0.000000  2.140208
2.000000  6.000000  0.000000  2.255513
3.000000  6.000000  0.000000  0.949612
4.000000  6.000000  0.000000  -0.576856
5.000000  6.000000  0.000000  -0.920464
6.000000  6.000000  0.000000  0.234701
7.000000  6.000000  0.000000  1.826585
8.000000  6.000000  0.000000  2.391617
9.000000  6.000000  0.000000  1.410309
-10.000000  7.000000  0.000000  1.166343
-9.000000  7.000000  0.000000  -0.459095
-8.000000  7.000000  0.000000  -1.440402
-7.000000  7.000000  0.000000  -0.875371
-6.000000  7.000000  0.000000  0.716513
-5.000000  7.000000  0.000000  1.871678
-4.000000  7.000000  0.000000  1.528071
-3.000000  7.000000  0.000000  0.001603
-2.000000  7.000000  0.000000  -1.304299
-1.000000  7.000000  0.000000  -1.188994
0.000000  7.000000  0.000000  0.241507
1.000000  7.000000  0.000000  1.672007
2.000000  7.000000  0.000000  1.787312
3.000000  7.000000  0.000000  0.481411
4.000000  7.000000  0.000000  -1.045058
5.000000  7.000000  0.000000  -1.388665
6.000000  7.000000  0.000000  -0.233500
7.000000  7.000000  0.000000  1.358384
8.000000  7.000000  0.000000  1.923416
9.000000  7.000000  0.000000  0.942108
-10.000000  8.000000  0.000000  1.000157
-9.000000  8.000000  0.000000  -0.625281
-8.000000  8.000000  0.000000  -1.606588
-7.000000  8.000000  0.000000  -1.041556
-6.000000  8.000000  0.000000  0.550327
-5.000000  8.000000  0.000000  1.705492
-4.000000  8.000000  0.000000  1.361885
-3.000000  8.000000  0.000000  -0.164583
-2.000000  8.000000  0.000000  -1.470485
